ID registro,datasetKey_global_unique_identifier,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,Mes,Fecha,basisOfRecord,Leyenda,institutionCode,collectionCode,catalogNumber,recordNumber,rightsHolder,recordedBy
S11572935,URN:CornellLabOfOrnithology:EBIRD:OBS163569217,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2209",Amazona kawalli,,BR,Cristalino River--Downstream From Lodge,Mato Grosso,-9.61387,-55.93264,1/10/11,octubre,1/10/11,,Observación,eBird,,,,,
S46881355,URN:CornellLabOfOrnithology:EBIRD:OBS635598336,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2210",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,24/10/11,octubre,24/10/11,,Observación,eBird,,,,,
S31679762,URN:CornellLabOfOrnithology:EBIRD:OBS431122019,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2211",Amazona kawalli,,BR,Cristalino Jungle Lodge Area,Mato Grosso,-9.5975558,-55.9314789,7/10/11,octubre,7/10/11,,Observación,eBird,,,,,
S11572893,URN:CornellLabOfOrnithology:EBIRD:OBS163567981,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2212",Amazona kawalli,,BR,Cristalino Lodge--Castanheira Trail,Mato Grosso,-9.5555553,-55.9080184,11/10/11,octubre,11/10/11,,Observación,eBird,,,,,
S46184135,URN:CornellLabOfOrnithology:EBIRD:OBS626009526,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2213",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,1/10/11,octubre,1/10/11,,Observación,eBird,,,,,
S11572898,URN:CornellLabOfOrnithology:EBIRD:OBS163568225,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2214",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,10/10/11,octubre,10/10/11,,Observación,eBird,,,,,
S11572889,URN:CornellLabOfOrnithology:EBIRD:OBS163567670,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2215",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,13/10/11,octubre,13/10/11,,Observación,eBird,,,,,
S11572892,URN:CornellLabOfOrnithology:EBIRD:OBS163567926,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2216",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,12/10/11,octubre,12/10/11,,Observación,eBird,,,,,
S11572882,URN:CornellLabOfOrnithology:EBIRD:OBS163567434,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2217",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,8/10/11,octubre,8/10/11,,Observación,eBird,,,,,
S11046068,URN:CornellLabOfOrnithology:EBIRD:OBS157282611,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2218",Amazona kawalli,,BR,Cristalino Lodge--Torre 2 and trail,Mato Grosso,-9.6007896,-55.9228429,19/06/12,junio,19/06/12,,Observación,eBird,,,,,
S28067992,URN:CornellLabOfOrnithology:EBIRD:OBS380145588,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2219",Amazona kawalli,,BR,River between lodge & Serra Nova Trail,Mato Grosso,-9.5843316,-55.9283924,25/07/12,julio,25/07/12,,Observación,eBird,,,,,
S26254704,URN:CornellLabOfOrnithology:EBIRD:OBS358590385,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2220",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,24/07/12,julio,24/07/12,,Observación,eBird,,,,,
S24474098,URN:CornellLabOfOrnithology:EBIRD:OBS334570746,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2221",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,18/09/12,septiembre,18/09/12,,Observación,eBird,,,,,
S75250554,URN:CornellLabOfOrnithology:EBIRD:OBS1001034707,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2222",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,15/10/12,octubre,15/10/12,,Observación,eBird,,,,,
S12284050,URN:CornellLabOfOrnithology:EBIRD:OBS172540474,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2223",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,19/11/12,noviembre,19/11/12,,Observación,eBird,,,,,
S12287970,URN:CornellLabOfOrnithology:EBIRD:OBS172587570,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2224",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,22/11/12,noviembre,22/11/12,,Observación,eBird,,,,,
S12288026,URN:CornellLabOfOrnithology:EBIRD:OBS172588440,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2225",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,23/11/12,noviembre,23/11/12,,Observación,eBird,,,,,
S62266132,URN:CornellLabOfOrnithology:EBIRD:OBS837564565,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2226",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,5/11/12,noviembre,5/11/12,,Observación,eBird,,,,,
S14263356,URN:CornellLabOfOrnithology:EBIRD:OBS199082261,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2227",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,27/05/13,mayo,27/05/13,,Observación,eBird,,,,,
S21418659,URN:CornellLabOfOrnithology:EBIRD:OBS291932984,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2228",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,17/05/13,mayo,17/05/13,,Observación,eBird,,,,,
S44025766,URN:CornellLabOfOrnithology:EBIRD:OBS592630636,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2229",Amazona kawalli,,BR,Cristalino Lodge--Lodge grounds,Mato Grosso,-9.5975263,-55.9314823,23/06/13,junio,23/06/13,,Observación,eBird,,,,,
S47445022,URN:CornellLabOfOrnithology:EBIRD:OBS643055133,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2230",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,23/06/13,junio,23/06/13,,Observación,eBird,,,,,
S66581879,URN:CornellLabOfOrnithology:EBIRD:OBS888861677,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2231",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,23/06/13,junio,23/06/13,,Observación,eBird,,,,,
S66330824,URN:CornellLabOfOrnithology:EBIRD:OBS885115339,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2232",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,19/06/13,junio,19/06/13,,Observación,eBird,,,,,
S30257566,URN:CornellLabOfOrnithology:EBIRD:OBS412343544,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2233",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,23/06/13,junio,23/06/13,,Observación,eBird,,,,,
S15768671,URN:CornellLabOfOrnithology:EBIRD:OBS218945341,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2234",Amazona kawalli,,BR,Rio Teles Pires--Ilha Ariosto,Mato Grosso,-9.6332163,-55.9393262,31/07/13,julio,31/07/13,,Observación,eBird,,,,,
S71145013,URN:CornellLabOfOrnithology:EBIRD:OBS952146390,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2235",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,23/07/13,julio,23/07/13,,Observación,eBird,,,,,
S15214847,URN:CornellLabOfOrnithology:EBIRD:OBS211483324,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2236",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,29/08/13,agosto,29/08/13,,Observación,eBird,,,,,
S14914200,URN:CornellLabOfOrnithology:EBIRD:OBS207478797,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2237",Amazona kawalli,,BR,Rio Cristalino--upstream from Cristalino Lodge,Mato Grosso,-9.5666937,-55.9139385,12/08/13,agosto,12/08/13,,Observación,eBird,,,,,
S14896880,URN:CornellLabOfOrnithology:EBIRD:OBS207229412,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2238",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,10/08/13,agosto,10/08/13,,Observación,eBird,,,,,
S14913337,URN:CornellLabOfOrnithology:EBIRD:OBS207467974,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2239",Amazona kawalli,,BR,Cristalino Lodge--Serra Nova Trail,Mato Grosso,-9.573283,-55.9214509,12/08/13,agosto,12/08/13,,Observación,eBird,,,,,
S14924315,URN:CornellLabOfOrnithology:EBIRD:OBS207617785,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2240",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,14/08/13,agosto,14/08/13,,Observación,eBird,,,,,
S15204495,URN:CornellLabOfOrnithology:EBIRD:OBS211351388,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2241",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,27/08/13,agosto,27/08/13,,Observación,eBird,,,,,
S15214921,URN:CornellLabOfOrnithology:EBIRD:OBS211484638,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2242",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,20/09/13,septiembre,20/09/13,,Observación,eBird,,,,,
S20293644,URN:CornellLabOfOrnithology:EBIRD:OBS277287694,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2243",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,25/09/13,septiembre,25/09/13,,Observación,eBird,,,,,
S15228484,URN:CornellLabOfOrnithology:EBIRD:OBS211677357,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2244",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,3/09/13,septiembre,3/09/13,,Observación,eBird,,,,,
S16446046,URN:CornellLabOfOrnithology:EBIRD:OBS226817899,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2245",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,6/09/13,septiembre,6/09/13,,Observación,eBird,,,,,
S15147222,URN:CornellLabOfOrnithology:EBIRD:OBS210539655,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2246",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,11/09/13,septiembre,11/09/13,,Observación,eBird,,,,,
S15299734,URN:CornellLabOfOrnithology:EBIRD:OBS212717548,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2247",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,24/09/13,septiembre,24/09/13,,Observación,eBird,,,,,
S15157526,URN:CornellLabOfOrnithology:EBIRD:OBS210662596,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2248",Amazona kawalli,,BR,Rio Cristalino--upstream from Cristalino Lodge,Mato Grosso,-9.5666937,-55.9139385,8/09/13,septiembre,8/09/13,,Observación,eBird,,,,,
S16361232,URN:CornellLabOfOrnithology:EBIRD:OBS225815700,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2249",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,16/09/13,septiembre,16/09/13,,Observación,eBird,,,,,
S15307066,URN:CornellLabOfOrnithology:EBIRD:OBS212825092,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2250",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,26/09/13,septiembre,26/09/13,,Observación,eBird,,,,,
S16361779,URN:CornellLabOfOrnithology:EBIRD:OBS225821653,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2251",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,18/09/13,septiembre,18/09/13,,Observación,eBird,,,,,
S15246469,URN:CornellLabOfOrnithology:EBIRD:OBS211939124,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2252",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,16/09/13,septiembre,16/09/13,,Observación,eBird,,,,,
S16446040,URN:CornellLabOfOrnithology:EBIRD:OBS226817223,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2253",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,7/09/13,septiembre,7/09/13,,Observación,eBird,,,,,
S15429488,URN:CornellLabOfOrnithology:EBIRD:OBS214492096,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2254",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,16/10/13,octubre,16/10/13,,Observación,eBird,,,,,
S15467714,URN:CornellLabOfOrnithology:EBIRD:OBS215013072,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2255",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,22/10/13,octubre,22/10/13,,Observación,eBird,,,,,
S15326135,URN:CornellLabOfOrnithology:EBIRD:OBS213081755,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2256",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,4/10/13,octubre,4/10/13,,Observación,eBird,,,,,
S15474897,URN:CornellLabOfOrnithology:EBIRD:OBS215111961,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2257",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,23/10/13,octubre,23/10/13,,Observación,eBird,,,,,
S15391380,URN:CornellLabOfOrnithology:EBIRD:OBS213963194,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2258",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,13/10/13,octubre,13/10/13,,Observación,eBird,,,,,
S15709099,URN:CornellLabOfOrnithology:EBIRD:OBS218222737,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2259",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,8/10/13,octubre,8/10/13,,Observación,eBird,,,,,
S15511752,URN:CornellLabOfOrnithology:EBIRD:OBS215614277,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2260",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,27/10/13,octubre,27/10/13,,Observación,eBird,,,,,
S15402626,URN:CornellLabOfOrnithology:EBIRD:OBS214122873,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2261",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,14/10/13,octubre,14/10/13,,Observación,eBird,,,,,
S15451024,URN:CornellLabOfOrnithology:EBIRD:OBS214778238,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2262",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,20/10/13,octubre,20/10/13,,Observación,eBird,,,,,
S15411527,URN:CornellLabOfOrnithology:EBIRD:OBS214249059,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2263",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,15/10/13,octubre,15/10/13,,Observación,eBird,,,,,
S15342860,URN:CornellLabOfOrnithology:EBIRD:OBS213313781,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2264",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,6/10/13,octubre,6/10/13,,Observación,eBird,,,,,
S15314146,URN:CornellLabOfOrnithology:EBIRD:OBS212921983,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2265",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,1/10/13,octubre,1/10/13,,Observación,eBird,,,,,
S15521574,URN:CornellLabOfOrnithology:EBIRD:OBS215740137,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2266",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,28/10/13,octubre,28/10/13,,Observación,eBird,,,,,
S15302198,URN:CornellLabOfOrnithology:EBIRD:OBS212750543,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2267",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,1/10/13,octubre,1/10/13,,Observación,eBird,,,,,
S15521828,URN:CornellLabOfOrnithology:EBIRD:OBS215743394,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2268",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,29/10/13,octubre,29/10/13,,Observación,eBird,,,,,
S36064687,URN:CornellLabOfOrnithology:EBIRD:OBS487175215,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2269",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,31/10/13,octubre,31/10/13,,Observación,eBird,,,,,
S15531376,URN:CornellLabOfOrnithology:EBIRD:OBS215870195,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2270",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,30/10/13,octubre,30/10/13,,Observación,eBird,,,,,
S15434258,URN:CornellLabOfOrnithology:EBIRD:OBS214549190,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2271",Amazona kawalli,,BR,Rio Cristalino--general area and historical lists,Mato Grosso,-9.5972613,-55.9311079,18/10/13,octubre,18/10/13,,Observación,eBird,,,,,
S15383302,URN:CornellLabOfOrnithology:EBIRD:OBS213845432,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2272",Amazona kawalli,,BR,Cristalino Lodge--Torre 1,Mato Grosso,-9.5987073,-55.9367341,11/10/13,octubre,11/10/13,,Observación,eBird,,,,,
